ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN157,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,3-Feb-09,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Feb-39,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN158,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,29-Apr-11,Collateral Type4,Coupon Frequency0,Coupon Type1,15-May-21,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN159,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,18-Aug-11,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Aug-21,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN160,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,18-Aug-11,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Aug-41,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN161,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,13-Feb-12,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Feb-17,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN162,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,13-Feb-12,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Feb-22,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN163,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,14-Jun-12,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Jun-17,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN164,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,18-Jun-13,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Dec-42,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN165,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,18-Jun-13,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Jun-45,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN166,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,11-Dec-12,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Dec-17,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN167,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,11-Dec-12,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Dec-22,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN168,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,27-Nov-13,Collateral Type4,Coupon Frequency0,Coupon Type1,27-Nov-18,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN169,sp rating9,moody rating4,Currency0,N,Seniority2,N,3,10-Mar-14,Collateral Type4,Coupon Frequency0,Coupon Type1,11-Mar-19,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN170,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,10-Mar-14,Collateral Type4,Coupon Frequency0,Coupon Type1,11-Mar-24,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN171,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,10-Jun-14,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Jun-44,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN172,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,4-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,30-Jun-20,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN173,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,4-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,30-Jun-22,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN174,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,4-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,15-May-25,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN175,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,4-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,15-May-35,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN176,sp rating9,moody rating4,Currency0,N,Seniority2,Y,3,4-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,15-May-46,Industry Group29,Industry Sector8,Industry SubGroup40,Issuer Name75,Ticker66,Country4,Stripe 6
ISIN177,sp rating9,moody rating18,Currency0,N,Seniority2,N,3,3-Oct-01,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Mar-31,Industry Group29,Industry Sector8,Industry SubGroup42,Issuer Name76,Ticker66,Country4,Stripe 6
ISIN178,sp rating16,moody rating10,Currency0,N,Seniority2,N,3,18-Nov-02,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-22,Industry Group26,Industry Sector8,Industry SubGroup43,Issuer Name77,Ticker69,Country4,Stripe 6
ISIN179,sp rating13,moody rating2,Currency0,N,Seniority6,Y,3,24-Oct-13,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Dec-19,Industry Group17,Industry Sector1,Industry SubGroup24,Issuer Name78,Ticker70,Country4,Stripe 0
ISIN180,sp rating12,moody rating12,Currency0,N,Seniority2,Y,3,24-Oct-13,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Dec-20,Industry Group17,Industry Sector1,Industry SubGroup24,Issuer Name78,Ticker70,Country4,Stripe 0
ISIN181,sp rating12,moody rating18,Currency0,N,Seniority2,Y,3,20-Dec-12,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Dec-20,Industry Group1,Industry Sector0,Industry SubGroup44,Issuer Name79,Ticker71,Country4,Stripe 0
ISIN182,sp rating12,moody rating12,Currency0,N,Seniority7,Y,3,25-Feb-15,Collateral Type10,Coupon Frequency0,Coupon Type1,1-Mar-22,Industry Group31,Industry Sector4,Industry SubGroup45,Issuer Name80,Ticker72,Country4,Stripe 0
ISIN183,sp rating11,moody rating12,Currency0,N,Seniority2,Y,3,21-May-15,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Jul-19,Industry Group32,Industry Sector4,Industry SubGroup46,Issuer Name81,Ticker73,Country4,Stripe 0
ISIN185,sp rating1,moody rating9,Currency0,N,Seniority6,Y,3,18-Oct-10,Collateral Type6,Coupon Frequency0,Coupon Type1,17-Oct-16,Industry Group33,Industry Sector5,Industry SubGroup47,Issuer Name82,Ticker74,Country3,Stripe 13
ISIN187,sp rating7,moody rating19,Currency0,N,Seniority2,N,3,1-Mar-07,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Mar-17,Industry Group9,Industry Sector6,Industry SubGroup48,Issuer Name84,Ticker76,Country15,Stripe 0
ISIN188,sp rating7,moody rating19,Currency0,N,Seniority2,N,3,30-May-12,Collateral Type4,Coupon Frequency0,Coupon Type1,30-May-17,Industry Group9,Industry Sector6,Industry SubGroup48,Issuer Name84,Ticker76,Country15,Stripe 0
ISIN189,sp rating7,moody rating19,Currency0,N,Seniority2,N,3,5-Apr-13,Collateral Type4,Coupon Frequency0,Coupon Type1,5-Apr-18,Industry Group9,Industry Sector6,Industry SubGroup48,Issuer Name84,Ticker76,Country15,Stripe 0
ISIN190,sp rating7,,Currency0,N,Seniority2,N,3,17-Jun-14,Collateral Type4,Coupon Frequency0,Coupon Type1,17-Jun-19,Industry Group9,Industry Sector6,Industry SubGroup48,Issuer Name84,Ticker76,Country15,Stripe 0
ISIN191,sp rating7,moody rating19,Currency0,N,Seniority8,N,3,23-Jun-15,Collateral Type9,Coupon Frequency0,Coupon Type1,23-Jun-20,Industry Group9,Industry Sector6,Industry SubGroup48,Issuer Name84,Ticker76,Country15,Stripe 0
ISIN193,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,23-Aug-13,Collateral Type2,Coupon Frequency0,Coupon Type1,23-Aug-18,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name86,Ticker78,Country8,Stripe 3
ISIN194,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,13-Mar-14,Collateral Type2,Coupon Frequency0,Coupon Type1,13-Mar-17,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name86,Ticker78,Country8,Stripe 3
ISIN195,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,13-Mar-14,Collateral Type2,Coupon Frequency0,Coupon Type1,13-Mar-24,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name86,Ticker78,Country8,Stripe 3
ISIN196,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,10-Sep-14,Collateral Type2,Coupon Frequency0,Coupon Type1,10-Sep-19,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name86,Ticker78,Country8,Stripe 3
ISIN197,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,29-Sep-14,Collateral Type2,Coupon Frequency0,Coupon Type1,29-Sep-17,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name86,Ticker78,Country8,Stripe 3
ISIN198,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,16-Mar-15,Collateral Type2,Coupon Frequency0,Coupon Type1,16-Mar-20,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name86,Ticker78,Country8,Stripe 3
ISIN199,sp rating6,moody rating6,Currency0,N,Seniority2,N,3,24-Aug-15,Collateral Type2,Coupon Frequency0,Coupon Type1,24-Aug-18,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name86,Ticker78,Country8,Stripe 3
ISIN200,sp rating5,moody rating6,Currency0,N,Seniority2,N,3,9-Nov-07,Collateral Type4,Coupon Frequency0,Coupon Type1,30-Nov-37,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN201,sp rating5,moody rating6,Currency0,N,Seniority2,N,3,3-Mar-09,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Apr-19,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN202,sp rating5,moody rating6,Currency0,N,Seniority2,N,3,3-Mar-09,Collateral Type4,Coupon Frequency0,Coupon Type1,1-Apr-39,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN203,sp rating5,moody rating6,Currency0,N,Seniority2,N,3,27-May-10,Collateral Type4,Coupon Frequency0,Coupon Type1,27-May-20,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN204,sp rating5,moody rating6,Currency0,N,Seniority2,N,3,27-May-10,Collateral Type4,Coupon Frequency0,Coupon Type1,27-May-40,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN205,sp rating5,moody rating6,Currency0,N,Seniority2,N,3,10-Mar-15,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Mar-20,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN206,sp rating5,moody rating6,Currency0,N,Seniority2,N,3,10-Mar-15,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Mar-22,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN207,sp rating5,moody rating6,Currency0,N,Seniority2,Y,3,10-Mar-15,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Mar-25,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name87,Ticker79,Country4,Stripe 2
ISIN208,sp rating6,moody rating4,Currency0,N,Seniority2,N,3,5-Aug-13,Collateral Type4,Coupon Frequency0,Coupon Type1,6-Nov-17,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN209,sp rating6,moody rating4,Currency0,N,Seniority2,N,3,5-Aug-13,Collateral Type4,Coupon Frequency0,Coupon Type1,6-Nov-18,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN210,sp rating6,moody rating4,Currency0,N,Seniority2,N,3,5-Aug-13,Collateral Type4,Coupon Frequency0,Coupon Type1,6-Nov-22,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN211,sp rating6,moody rating4,Currency0,N,Seniority2,N,3,5-Aug-13,Collateral Type4,Coupon Frequency0,Coupon Type1,6-Nov-42,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN212,sp rating6,moody rating4,Currency0,N,Seniority2,N,3,14-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,14-May-18,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN213,sp rating6,moody rating4,Currency0,N,Seniority2,Y,3,14-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,6-Nov-22,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN214,sp rating6,moody rating4,Currency0,N,Seniority2,Y,3,14-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,14-May-25,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN215,sp rating6,moody rating4,Currency0,N,Seniority2,Y,3,14-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,14-May-35,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN216,sp rating6,moody rating4,Currency0,N,Seniority2,Y,3,14-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,14-May-45,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN217,sp rating6,moody rating4,Currency0,N,Seniority2,Y,3,14-May-15,Collateral Type4,Coupon Frequency0,Coupon Type1,14-May-20,Industry Group34,Industry Sector1,Industry SubGroup50,Issuer Name88,Ticker80,Country4,Stripe 2
ISIN218,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,28-Oct-10,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Nov-17,Industry Group14,Industry Sector5,Industry SubGroup20,Issuer Name89,Ticker81,Country16,Stripe 0
ISIN219,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,13-Dec-13,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Feb-20,Industry Group14,Industry Sector5,Industry SubGroup20,Issuer Name89,Ticker81,Country16,Stripe 0
ISIN220,sp rating14,moody rating16,Currency0,N,Seniority2,N,3,30-Sep-14,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Oct-19,Industry Group14,Industry Sector5,Industry SubGroup20,Issuer Name90,Ticker81,Country16,Stripe 0
ISIN221,sp rating2,moody rating11,Currency0,N,Seniority2,N,3,17-Nov-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Nov-19,Industry Group20,Industry Sector7,Industry SubGroup27,Issuer Name91,Ticker82,Country16,Stripe 0
ISIN222,sp rating0,moody rating7,Currency0,N,Seniority0,N,3,26-Oct-99,Collateral Type0,Coupon Frequency0,Coupon Type1,26-Oct-29,Industry Group0,Industry Sector0,Industry SubGroup0,Issuer Name92,Ticker78,Country8,Stripe 3
ISIN225,sp rating12,moody rating18,Currency0,N,Seniority2,Y,3,3-Aug-11,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Aug-19,Industry Group35,Industry Sector4,Industry SubGroup51,Issuer Name94,Ticker83,Country4,Stripe 12
ISIN226,sp rating11,moody rating14,Currency0,N,Seniority2,Y,3,26-Jan-12,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Nov-18,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name95,Ticker84,Country4,Stripe 0
ISIN227,sp rating11,moody rating14,Currency0,N,Seniority2,Y,3,20-May-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-21,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name96,Ticker84,Country4,Stripe 0
ISIN228,sp rating11,moody rating14,Currency0,N,Seniority2,Y,3,19-Sep-14,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Jul-22,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name96,Ticker84,Country4,Stripe 0
ISIN229,sp rating11,moody rating14,Currency0,N,Seniority2,Y,3,11-Feb-15,Collateral Type2,Coupon Frequency0,Coupon Type5,15-Feb-23,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name96,Ticker84,Country4,Stripe 0
ISIN230,sp rating11,moody rating14,Currency0,N,Seniority2,Y,3,17-Aug-15,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-23,Industry Group23,Industry Sector1,Industry SubGroup31,Issuer Name96,Ticker84,Country4,Stripe 0
ISIN232,sp rating1,moody rating15,Currency0,N,Seniority2,Y,3,19-Dec-12,Collateral Type4,Coupon Frequency0,Coupon Type1,15-May-23,Industry Group28,Industry Sector3,Industry SubGroup37,Issuer Name97,Ticker85,Country4,Stripe 4
ISIN233,sp rating1,moody rating15,Currency0,N,Seniority2,Y,3,7-Mar-14,Collateral Type4,Coupon Frequency0,Coupon Type1,15-Mar-24,Industry Group28,Industry Sector3,Industry SubGroup37,Issuer Name97,Ticker85,Country4,Stripe 4
ISIN234,sp rating11,moody rating14,Currency0,N,Seniority6,Y,3,14-Feb-11,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Aug-18,Industry Group5,Industry Sector4,Industry SubGroup52,Issuer Name98,Ticker86,Country4,Stripe 9
ISIN235,sp rating11,moody rating14,Currency0,N,Seniority4,Y,3,10-Feb-11,Collateral Type6,Coupon Frequency0,Coupon Type1,1-Feb-19,Industry Group17,Industry Sector1,Industry SubGroup53,Issuer Name99,Ticker87,Country4,Stripe 0
ISIN236,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,20-Aug-99,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-29,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN237,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,22-May-06,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-36,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name101,Ticker88,Country4,Stripe 3
ISIN238,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,8-Feb-07,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Feb-17,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN239,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,14-Feb-08,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-18,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN240,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,8-Jun-09,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jun-19,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN241,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,13-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type1,13-Mar-23,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN242,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,13-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type1,13-Mar-43,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN243,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,27-May-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-May-24,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN244,sp rating5,moody rating10,Currency0,N,Seniority2,N,3,16-Mar-15,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-25,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name100,Ticker88,Country4,Stripe 3
ISIN245,sp rating16,moody rating4,Currency0,N,Seniority1,N,3,31-Mar-00,Collateral Type12,Coupon Frequency0,Coupon Type1,1-Apr-30,Industry Group1,Industry Sector0,Industry SubGroup54,Issuer Name102,Ticker88,Country4,Stripe 3
ISIN246,sp rating3,moody rating16,Currency0,N,Seniority2,Y,3,20-Aug-13,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Aug-20,Industry Group36,Industry Sector9,Industry SubGroup55,Issuer Name103,Ticker89,Country4,Stripe 0
ISIN247,sp rating0,moody rating7,Currency0,N,Seniority2,N,3,12-Nov-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jun-17,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN248,sp rating0,moody rating7,Currency0,N,Seniority2,N,3,12-Nov-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jun-19,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN249,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,12-Nov-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jun-24,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN250,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,12-Nov-14,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Jun-44,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN251,sp rating0,moody rating7,Currency0,N,Seniority2,N,3,12-Mar-15,Collateral Type2,Coupon Frequency0,Coupon Type1,1-Mar-17,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN252,sp rating0,moody rating7,Currency0,N,Seniority2,N,3,12-Mar-15,Collateral Type2,Coupon Frequency0,Coupon Type1,12-Mar-18,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN253,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,12-Mar-15,Collateral Type2,Coupon Frequency0,Coupon Type1,12-Mar-20,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN254,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,12-Mar-15,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-22,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
ISIN255,sp rating0,moody rating7,Currency0,N,Seniority2,Y,3,12-Mar-15,Collateral Type2,Coupon Frequency0,Coupon Type1,15-Mar-25,Industry Group34,Industry Sector1,Industry SubGroup56,Issuer Name104,Ticker90,Country17,Stripe 2
