ISIN,SP_rating,Moody_rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN108,sp_rating4,,Currency0,N,Seniority0,N,2,6-Nov-09,Collateral Type0,Coupon Frequency0,Coupon Type0,6-Nov-19,Industry Group21,Industry Sector1,Industry SubGroup28,Issuer Name60,Ticker54,Country1,Stripe 6
ISIN109,sp_rating9,moody_rating0,Currency0,N,Seniority0,N,2,12-Apr-10,Collateral Type0,Coupon Frequency0,Coupon Type0,13-Apr-20,Industry Group20,Industry Sector4,Industry SubGroup27,Issuer Name61,Ticker50,Country1,Stripe 6
ISIN110,sp_rating10,moody_rating1,Currency0,N,Seniority0,N,2,27-Apr-10,Collateral Type0,Coupon Frequency0,Coupon Type0,26-Apr-30,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 6
ISIN111,,moody_rating11,Currency0,N,Seniority0,N,2,24-Jun-10,Collateral Type0,Coupon Frequency0,Coupon Type0,24-Jun-22,Industry Group19,Industry Sector3,Industry SubGroup26,Issuer Name59,Ticker53,Country1,Stripe 6
ISIN112,sp_rating4,,Currency0,N,Seniority0,N,2,22-Sep-10,Collateral Type0,Coupon Frequency0,Coupon Type0,22-Mar-21,Industry Group21,Industry Sector1,Industry SubGroup28,Issuer Name60,Ticker54,Country1,Stripe 6
ISIN113,sp_rating3,moody_rating1,Currency0,N,Seniority0,N,2,18-Oct-10,Collateral Type0,Coupon Frequency0,Coupon Type0,18-Oct-22,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name63,Ticker56,Country1,Stripe 6
ISIN114,sp_rating12,,Currency0,N,Seniority2,Y,2,7-Apr-11,Collateral Type3,Coupon Frequency0,Coupon Type1,30-Sep-41,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name57,Ticker52,Country1,Stripe 10
ISIN115,,moody_rating11,Currency0,N,Seniority0,N,2,17-May-11,Collateral Type0,Coupon Frequency0,Coupon Type0,17-May-21,Industry Group19,Industry Sector3,Industry SubGroup26,Issuer Name59,Ticker53,Country1,Stripe 6
ISIN116,sp_rating6,,Currency0,N,Seniority0,N,2,14-Dec-11,Collateral Type0,Coupon Frequency0,Coupon Type0,14-Feb-17,Industry Group22,Industry Sector1,Industry SubGroup30,Issuer Name64,Ticker57,Country1,Stripe 6
ISIN117,sp_rating1,,Currency0,N,Seniority0,N,2,8-Mar-12,Collateral Type0,Coupon Frequency0,Coupon Type0,9-Mar-20,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name65,Ticker58,Country1,Stripe 5
ISIN118,sp_rating0,,Currency0,N,Seniority0,N,2,23-Mar-12,Collateral Type0,Coupon Frequency0,Coupon Type0,26-Mar-19,Industry Group23,Industry Sector2,Industry SubGroup31,Issuer Name66,Ticker59,Country1,Stripe 6
ISIN119,sp_rating0,,Currency0,N,Seniority0,N,2,23-Apr-12,Collateral Type0,Coupon Frequency0,Coupon Type0,23-Apr-19,Industry Group24,Industry Sector5,Industry SubGroup32,Issuer Name67,Ticker60,Country1,Stripe 5
ISIN120,,,Currency0,N,Seniority0,N,2,26-Apr-12,Collateral Type0,Coupon Frequency0,Coupon Type0,26-Apr-19,Industry Group24,Industry Sector5,Industry SubGroup32,Issuer Name68,Ticker61,Country1,Stripe 5
ISIN121,sp_rating3,moody_rating1,Currency0,N,Seniority0,N,2,1-Jun-12,Collateral Type0,Coupon Frequency0,Coupon Type0,1-Jun-18,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name63,Ticker56,Country1,Stripe 6
ISIN122,sp_rating3,moody_rating1,Currency0,N,Seniority0,N,2,1-Jun-12,Collateral Type0,Coupon Frequency0,Coupon Type0,1-Feb-23,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name63,Ticker56,Country1,Stripe 6
ISIN123,sp_rating1,,Currency0,N,Seniority0,N,2,19-Jun-12,Collateral Type0,Coupon Frequency0,Coupon Type0,19-Jun-17,Industry Group25,Industry Sector5,Industry SubGroup33,Issuer Name69,Ticker62,Country1,Stripe 5
ISIN124,sp_rating6,,Currency0,N,Seniority0,N,2,3-Aug-12,Collateral Type0,Coupon Frequency0,Coupon Type0,2-Aug-19,Industry Group22,Industry Sector1,Industry SubGroup30,Issuer Name64,Ticker57,Country1,Stripe 6
ISIN125,,,Currency0,N,Seniority0,N,2,14-Dec-12,Collateral Type2,Coupon Frequency0,Coupon Type0,18-Jan-18,Industry Group18,Industry Sector5,Industry SubGroup24,Issuer Name70,Ticker63,Country1,Stripe 5
ISIN126,sp_rating9,moody_rating0,Currency0,N,Seniority0,N,5,18-Jan-13,Collateral Type0,Coupon Frequency0,Coupon Type0,18-Jan-23,Industry Group20,Industry Sector4,Industry SubGroup27,Issuer Name61,Ticker50,Country1,Stripe 6
ISIN127,sp_rating0,moody_rating0,Currency2,N,Seniority1,Y,2,29-Jan-13,Collateral Type1,Coupon Frequency1,Coupon Type1,29-Jul-49,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 8
ISIN128,sp_rating0,moody_rating0,Currency0,N,Seniority1,Y,2,29-Jan-13,Collateral Type1,Coupon Frequency0,Coupon Type1,29-Jan-49,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 8
ISIN129,sp_rating2,moody_rating16,Currency0,N,Seniority0,Y,2,4-Mar-13,Collateral Type2,Coupon Frequency0,Coupon Type0,4-Mar-20,Industry Group26,Industry Sector4,Industry SubGroup34,Issuer Name71,Ticker64,Country1,Stripe 1
ISIN130,sp_rating4,moody_rating16,Currency0,N,Seniority0,N,2,6-Mar-13,Collateral Type0,Coupon Frequency0,Coupon Type0,6-Mar-18,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name72,Ticker65,Country1,Stripe 7
ISIN131,sp_rating1,,Currency0,N,Seniority0,N,2,21-Mar-13,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Mar-19,Industry Group25,Industry Sector5,Industry SubGroup33,Issuer Name69,Ticker62,Country1,Stripe 5
ISIN132,sp_rating9,,Currency0,N,Seniority0,N,2,8-Apr-13,Collateral Type0,Coupon Frequency0,Coupon Type0,6-Apr-23,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name73,Ticker66,Country1,Stripe 5
ISIN133,sp_rating10,,Currency0,N,Seniority0,N,2,2-May-13,Collateral Type0,Coupon Frequency0,Coupon Type0,4-Nov-19,Industry Group27,Industry Sector5,Industry SubGroup35,Issuer Name74,Ticker67,Country1,Stripe 5
ISIN134,sp_rating12,moody_rating11,Currency2,N,Seniority1,Y,2,10-Jul-13,Collateral Type1,Coupon Frequency0,Coupon Type1,10-Jan-49,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name63,Ticker56,Country1,Stripe 8
ISIN135,sp_rating0,moody_rating2,Currency0,N,Seniority2,N,2,18-Jul-13,Collateral Type3,Coupon Frequency0,Coupon Type0,18-Jul-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name52,Ticker47,Country1,Stripe 4
ISIN136,sp_rating4,,Currency0,N,Seniority0,N,2,4-Sep-13,Collateral Type0,Coupon Frequency0,Coupon Type0,4-Sep-20,Industry Group21,Industry Sector1,Industry SubGroup28,Issuer Name60,Ticker54,Country1,Stripe 6
ISIN137,sp_rating4,moody_rating16,Currency0,N,Seniority0,N,2,18-Sep-13,Collateral Type0,Coupon Frequency0,Coupon Type0,18-Jan-19,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name72,Ticker65,Country1,Stripe 7
ISIN138,sp_rating12,,Currency0,N,Seniority0,N,2,30-Sep-13,Collateral Type0,Coupon Frequency0,Coupon Type0,30-Jan-19,Industry Group23,Industry Sector2,Industry SubGroup36,Issuer Name75,Ticker68,Country1,Stripe 6
ISIN139,,moody_rating11,Currency0,N,Seniority0,N,2,8-Oct-13,Collateral Type0,Coupon Frequency0,Coupon Type0,9-Oct-23,Industry Group19,Industry Sector3,Industry SubGroup26,Issuer Name59,Ticker53,Country1,Stripe 6
ISIN140,sp_rating2,,Currency0,N,Seniority1,Y,2,24-Oct-13,Collateral Type1,Coupon Frequency0,Coupon Type1,31-Jan-49,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name65,Ticker58,Country1,Stripe 8
ISIN141,sp_rating8,moody_rating1,Currency0,N,Seniority0,Y,2,14-Nov-13,Collateral Type0,Coupon Frequency0,Coupon Type0,14-Nov-23,Industry Group4,Industry Sector4,Industry SubGroup4,Issuer Name76,Ticker69,Country1,Stripe 6
ISIN142,sp_rating9,moody_rating0,Currency0,N,Seniority0,Y,2,17-Jan-14,Collateral Type0,Coupon Frequency0,Coupon Type0,17-Jan-24,Industry Group20,Industry Sector4,Industry SubGroup27,Issuer Name61,Ticker50,Country1,Stripe 6
ISIN143,sp_rating0,moody_rating0,Currency0,N,Seniority1,Y,2,22-Jan-14,Collateral Type1,Coupon Frequency0,Coupon Type1,22-Jan-49,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 8
ISIN144,sp_rating0,moody_rating0,Currency2,N,Seniority1,Y,2,22-Jan-14,Collateral Type1,Coupon Frequency1,Coupon Type1,22-Jul-49,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 8
ISIN145,sp_rating1,,Currency0,N,Seniority0,N,2,5-Feb-14,Collateral Type0,Coupon Frequency0,Coupon Type0,5-Feb-21,Industry Group25,Industry Sector5,Industry SubGroup33,Issuer Name69,Ticker62,Country1,Stripe 5
ISIN146,sp_rating1,,Currency0,N,Seniority0,Y,2,7-Mar-14,Collateral Type0,Coupon Frequency0,Coupon Type0,7-Mar-24,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name65,Ticker58,Country1,Stripe 5
ISIN147,sp_rating1,moody_rating13,Currency0,N,Seniority0,N,2,5-Mar-14,Collateral Type0,Coupon Frequency0,Coupon Type0,5-Mar-21,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name77,Ticker70,Country1,Stripe 7
ISIN148,sp_rating4,,Currency0,N,Seniority0,Y,2,20-Mar-14,Collateral Type0,Coupon Frequency0,Coupon Type0,20-Mar-23,Industry Group21,Industry Sector1,Industry SubGroup28,Issuer Name60,Ticker54,Country1,Stripe 6
ISIN149,,moody_rating0,Currency0,N,Seniority2,N,2,27-Mar-14,Collateral Type2,Coupon Frequency0,Coupon Type0,27-Mar-24,Industry Group2,Industry Sector2,Industry SubGroup37,Issuer Name78,Ticker71,Country1,Stripe 10
ISIN150,sp_rating0,moody_rating17,Currency2,N,Seniority2,N,2,16-Apr-14,Collateral Type3,Coupon Frequency0,Coupon Type0,16-Apr-29,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name52,Ticker47,Country1,Stripe 10
ISIN151,,,Currency0,N,Seniority2,Y,2,28-May-14,Collateral Type3,Coupon Frequency0,Coupon Type1,28-May-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name79,Ticker72,Country1,Stripe 10
ISIN152,,,Currency0,N,Seniority0,N,2,18-Jun-14,Collateral Type0,Coupon Frequency0,Coupon Type0,18-Jun-21,Industry Group18,Industry Sector5,Industry SubGroup24,Issuer Name70,Ticker63,Country1,Stripe 5
ISIN153,,moody_rating10,Currency0,N,Seniority3,Y,2,23-Jun-14,Collateral Type4,Coupon Frequency0,Coupon Type1,23-Jun-49,Industry Group19,Industry Sector3,Industry SubGroup26,Issuer Name59,Ticker53,Country1,Stripe 8
ISIN154,sp_rating0,moody_rating17,Currency0,N,Seniority2,Y,2,8-Jul-14,Collateral Type3,Coupon Frequency0,Coupon Type1,8-Jul-26,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name52,Ticker47,Country1,Stripe 4
ISIN155,sp_rating1,,Currency0,N,Seniority0,Y,2,5-Aug-14,Collateral Type0,Coupon Frequency0,Coupon Type0,5-Aug-26,Industry Group12,Industry Sector4,Industry SubGroup17,Issuer Name65,Ticker58,Country1,Stripe 5
ISIN156,sp_rating0,,Currency0,N,Seniority0,Y,2,10-Sep-14,Collateral Type0,Coupon Frequency0,Coupon Type0,10-Sep-21,Industry Group23,Industry Sector2,Industry SubGroup31,Issuer Name80,Ticker73,Country1,Stripe 6
ISIN157,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,30-Sep-14,Collateral Type0,Coupon Frequency0,Coupon Type0,30-Sep-19,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name81,Ticker70,Country1,Stripe 7
ISIN158,sp_rating10,,Currency0,N,Seniority0,Y,2,24-Sep-14,Collateral Type0,Coupon Frequency0,Coupon Type0,24-Sep-21,Industry Group27,Industry Sector5,Industry SubGroup35,Issuer Name74,Ticker67,Country1,Stripe 5
ISIN159,sp_rating1,moody_rating17,Currency0,N,Seniority0,Y,2,29-Sep-14,Collateral Type0,Coupon Frequency0,Coupon Type0,27-Sep-24,Industry Group6,Industry Sector4,Industry SubGroup38,Issuer Name82,Ticker74,Country1,Stripe 5
ISIN160,sp_rating6,,Currency0,N,Seniority0,N,2,30-Sep-14,Collateral Type0,Coupon Frequency0,Coupon Type0,30-Sep-24,Industry Group22,Industry Sector1,Industry SubGroup30,Issuer Name64,Ticker57,Country1,Stripe 6
ISIN161,sp_rating0,,Currency0,N,Seniority0,N,2,1-Oct-14,Collateral Type0,Coupon Frequency0,Coupon Type0,1-Oct-21,Industry Group24,Industry Sector5,Industry SubGroup32,Issuer Name67,Ticker60,Country1,Stripe 5
ISIN162,sp_rating1,,Currency0,N,Seniority0,Y,2,2-Oct-14,Collateral Type0,Coupon Frequency0,Coupon Type0,2-Oct-24,Industry Group28,Industry Sector8,Industry SubGroup39,Issuer Name83,Ticker75,Country1,Stripe 0
ISIN163,sp_rating10,,Currency0,N,Seniority0,Y,2,7-Oct-14,Collateral Type0,Coupon Frequency0,Coupon Type0,7-Apr-25,Industry Group1,Industry Sector1,Industry SubGroup40,Issuer Name84,Ticker76,Country1,Stripe 5
ISIN164,sp_rating1,,Currency0,N,Seniority2,Y,2,14-Oct-14,Collateral Type3,Coupon Frequency0,Coupon Type1,14-Oct-49,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name85,Ticker48,Country1,Stripe 10
ISIN165,sp_rating6,moody_rating13,Currency0,N,Seniority1,Y,2,29-Oct-14,Collateral Type1,Coupon Frequency0,Coupon Type1,29-Oct-49,Industry Group29,Industry Sector0,Industry SubGroup41,Issuer Name86,Ticker77,Country1,Stripe 8
ISIN166,sp_rating12,,Currency0,N,Seniority2,Y,2,18-Nov-14,Collateral Type3,Coupon Frequency0,Coupon Type1,18-Nov-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name57,Ticker52,Country1,Stripe 10
ISIN167,sp_rating1,,Currency0,N,Seniority2,Y,2,25-Nov-14,Collateral Type3,Coupon Frequency0,Coupon Type1,25-Nov-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name87,Ticker45,Country1,Stripe 10
ISIN168,sp_rating0,,Currency0,N,Seniority0,Y,2,26-Nov-14,Collateral Type0,Coupon Frequency0,Coupon Type0,26-Nov-21,Industry Group23,Industry Sector2,Industry SubGroup31,Issuer Name88,Ticker78,Country1,Stripe 6
ISIN169,sp_rating0,,Currency0,N,Seniority2,Y,2,18-Dec-14,Collateral Type3,Coupon Frequency0,Coupon Type1,18-Feb-49,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name89,Ticker79,Country1,Stripe 10
ISIN170,sp_rating9,moody_rating0,Currency0,N,Seniority0,Y,2,14-Jan-15,Collateral Type0,Coupon Frequency0,Coupon Type0,14-Jan-25,Industry Group12,Industry Sector4,Industry SubGroup42,Issuer Name90,Ticker80,Country1,Stripe 5
ISIN171,sp_rating1,,Currency0,N,Seniority2,Y,2,13-Jan-15,Collateral Type3,Coupon Frequency0,Coupon Type1,13-Jan-49,Industry Group2,Industry Sector2,Industry SubGroup7,Issuer Name85,Ticker48,Country1,Stripe 10
ISIN172,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,4-Mar-15,Collateral Type0,Coupon Frequency0,Coupon Type0,4-Mar-20,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name81,Ticker70,Country1,Stripe 7
ISIN173,sp_rating0,,Currency0,N,Seniority0,Y,2,10-Mar-15,Collateral Type0,Coupon Frequency0,Coupon Type0,10-Mar-25,Industry Group20,Industry Sector4,Industry SubGroup43,Issuer Name91,Ticker81,Country1,Stripe 5
ISIN174,,moody_rating10,Currency0,N,Seniority1,Y,2,30-Mar-15,Collateral Type1,Coupon Frequency0,Coupon Type1,30-Mar-49,Industry Group19,Industry Sector3,Industry SubGroup26,Issuer Name59,Ticker53,Country1,Stripe 8
ISIN175,,,Currency0,N,Seniority1,Y,2,1-Apr-15,Collateral Type1,Coupon Frequency0,Coupon Type1,1-Oct-49,Industry Group18,Industry Sector5,Industry SubGroup24,Issuer Name70,Ticker63,Country1,Stripe 8
ISIN176,sp_rating0,moody_rating0,Currency0,N,Seniority0,Y,2,9-Apr-15,Collateral Type0,Coupon Frequency0,Coupon Type0,10-Jan-28,Industry Group19,Industry Sector3,Industry SubGroup26,Issuer Name51,Ticker46,Country1,Stripe 6
ISIN177,sp_rating9,,Currency0,N,Seniority0,Y,2,17-Apr-15,Collateral Type0,Coupon Frequency0,Coupon Type0,17-Apr-23,Industry Group23,Industry Sector2,Industry SubGroup31,Issuer Name92,Ticker82,Country1,Stripe 6
ISIN178,sp_rating0,moody_rating0,Currency0,N,Seniority0,N,2,8-Jun-15,Collateral Type0,Coupon Frequency0,Coupon Type0,8-Jun-22,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name81,Ticker70,Country1,Stripe 7
ISIN179,sp_rating10,,Currency0,N,Seniority0,Y,2,24-Jul-15,Collateral Type0,Coupon Frequency0,Coupon Type0,24-Jul-23,Industry Group1,Industry Sector1,Industry SubGroup40,Issuer Name84,Ticker76,Country1,Stripe 5
ISIN180,,moody_rating11,Currency0,N,Seniority0,Y,2,8-Sep-15,Collateral Type0,Coupon Frequency0,Coupon Type0,8-Sep-23,Industry Group30,Industry Sector1,Industry SubGroup44,Issuer Name93,Ticker83,Country1,Stripe 6
ISIN181,sp_rating12,,Currency0,N,Seniority0,Y,2,14-Sep-15,Collateral Type0,Coupon Frequency0,Coupon Type0,14-Sep-22,Industry Group23,Industry Sector2,Industry SubGroup36,Issuer Name75,Ticker68,Country1,Stripe 6
ISIN182,sp_rating1,moody_rating17,Currency3,N,Seniority1,Y,2,21-Nov-85,Collateral Type1,Coupon Frequency2,Coupon Type3,21-Feb-49,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 3
ISIN183,sp_rating12,moody_rating11,Currency3,N,Seniority1,Y,2,19-Jun-85,Collateral Type1,Coupon Frequency1,Coupon Type3,19-Dec-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name95,Ticker85,Country7,Stripe 3
ISIN184,sp_rating12,moody_rating11,Currency3,N,Seniority1,Y,2,11-Dec-86,Collateral Type1,Coupon Frequency1,Coupon Type3,11-Jun-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name95,Ticker85,Country7,Stripe 3
ISIN185,sp_rating12,moody_rating11,Currency3,N,Seniority2,Y,2,9-Oct-86,Collateral Type3,Coupon Frequency1,Coupon Type3,9-Apr-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name96,Ticker86,Country10,Stripe 3
ISIN186,,moody_rating0,Currency2,N,Seniority1,Y,2,18-Jun-85,Collateral Type1,Coupon Frequency2,Coupon Type3,18-Sep-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name97,Ticker87,Country7,Stripe 3
ISIN187,,,Currency3,N,Seniority1,Y,2,28-Aug-86,Collateral Type1,Coupon Frequency1,Coupon Type3,27-Feb-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name98,Ticker88,Country11,Stripe 3
ISIN188,,moody_rating10,Currency3,N,Seniority1,Y,2,24-Aug-86,Collateral Type1,Coupon Frequency1,Coupon Type3,24-Feb-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name99,Ticker88,Country11,Stripe 3
ISIN189,sp_rating2,moody_rating17,Currency0,N,Seniority1,Y,2,19-Jun-03,Collateral Type1,Coupon Frequency2,Coupon Type1,30-Mar-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name100,Ticker89,Country8,Stripe 11
ISIN190,sp_rating2,moody_rating17,Currency0,N,Seniority1,Y,2,16-Jun-04,Collateral Type1,Coupon Frequency2,Coupon Type1,30-Mar-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name100,Ticker89,Country8,Stripe 11
ISIN191,sp_rating0,moody_rating0,Currency0,N,Seniority1,Y,2,15-Jul-04,Collateral Type1,Coupon Frequency2,Coupon Type3,15-Jul-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name101,Ticker90,Country8,Stripe 11
ISIN192,sp_rating0,moody_rating0,Currency3,N,Seniority1,Y,2,15-Jul-04,Collateral Type1,Coupon Frequency2,Coupon Type3,15-Jul-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name101,Ticker90,Country8,Stripe 11
ISIN193,,moody_rating0,Currency5,N,Seniority2,Y,2,14-Oct-96,Collateral Type3,Coupon Frequency0,Coupon Type1,14-Oct-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name101,Ticker90,Country8,Stripe 11
ISIN194,sp_rating0,moody_rating0,Currency0,N,Seniority1,Y,2,21-Jul-06,Collateral Type1,Coupon Frequency0,Coupon Type0,21-Jul-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name101,Ticker90,Country8,Stripe 10
ISIN195,sp_rating1,moody_rating17,Currency2,N,Seniority0,N,2,14-Aug-08,Collateral Type0,Coupon Frequency0,Coupon Type0,14-Aug-18,Industry Group9,Industry Sector1,Industry SubGroup46,Issuer Name102,Ticker91,Country8,Stripe 5
ISIN196,sp_rating5,moody_rating5,Currency0,N,Seniority0,N,2,21-Jan-14,Collateral Type0,Coupon Frequency0,Coupon Type0,21-Jan-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name103,Ticker92,Country12,Stripe 2
ISIN197,sp_rating5,moody_rating4,Currency0,N,Seniority2,Y,2,28-Nov-13,Collateral Type3,Coupon Frequency0,Coupon Type2,28-Nov-23,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name104,Ticker93,Country12,Stripe 2
ISIN198,sp_rating5,moody_rating5,Currency0,N,Seniority0,N,2,8-May-14,Collateral Type0,Coupon Frequency0,Coupon Type0,8-May-17,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name103,Ticker92,Country12,Stripe 2
ISIN199,sp_rating6,moody_rating7,Currency3,N,Seniority2,N,3,27-May-93,Collateral Type3,Coupon Frequency1,Coupon Type0,15-May-23,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name105,Ticker13,Country8,Stripe 3
ISIN200,sp_rating6,moody_rating7,Currency3,N,Seniority2,N,3,15-Mar-04,Collateral Type2,Coupon Frequency1,Coupon Type0,4-Jun-18,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name106,Ticker13,Country8,Stripe 3
ISIN201,sp_rating1,moody_rating17,Currency3,N,Seniority2,N,3,28-Jul-15,Collateral Type3,Coupon Frequency1,Coupon Type0,28-Jul-25,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name107,Ticker94,Country8,Stripe 3
ISIN202,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,2-Feb-12,Collateral Type0,Coupon Frequency1,Coupon Type0,2-Feb-17,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name107,Ticker94,Country8,Stripe 4
ISIN203,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,13-Mar-14,Collateral Type2,Coupon Frequency1,Coupon Type0,13-Mar-24,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name108,Ticker95,Country7,Stripe 4
ISIN204,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,10-Sep-14,Collateral Type2,Coupon Frequency1,Coupon Type0,10-Sep-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name108,Ticker95,Country7,Stripe 4
ISIN205,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,16-Mar-15,Collateral Type2,Coupon Frequency1,Coupon Type0,16-Mar-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name108,Ticker95,Country7,Stripe 4
ISIN206,sp_rating1,moody_rating17,Currency3,N,Seniority2,N,3,26-Oct-99,Collateral Type3,Coupon Frequency1,Coupon Type0,26-Oct-29,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name109,Ticker95,Country7,Stripe 3
ISIN207,sp_rating2,moody_rating13,Currency3,N,Seniority1,Y,3,7-Feb-00,Collateral Type2,Coupon Frequency1,Coupon Type1,30-Jun-49,Industry Group5,Industry Sector2,Industry SubGroup23,Issuer Name110,Ticker95,Country6,Stripe 3
